CV_ID,CV_Category,Top_JD_Categories,Match_Scores,Top_Score,cv_skills,jd_skills,Missing_Skills
Automation Testing,Automation Testing,"['Data Engineer.31', 'Data Engineer.75', 'Data Engineer.1', 'Data Scientist.211', 'Data Analyst.7']","[0.5642059, 0.55984104, 0.5154309, 0.51541555, 0.5108429]",0.5642059,"['r', 'regression']",,[]
Automation Testing,Automation Testing,"['Software Engineer', 'Data Analyst.7', 'Data Analyst.14', 'Data Engineer.86', 'Data Engineer.75']","[0.69062936, 0.68916976, 0.67101955, 0.65175533, 0.6467909]",0.69062936,"['r', 'excel', 'scrum']",,[]
Automation Testing,Automation Testing,"['Software Engineer', 'Data Analyst.7', 'Data Analyst.14', 'Data Engineer.86', 'Data Engineer.75']","[0.69062936, 0.68916976, 0.67101955, 0.65175533, 0.6467909]",0.69062936,"['r', 'java', 'c++']",,[]
Automation Testing,Automation Testing,"['Software Engineer', 'Data Analyst.7', 'Data Analyst.14', 'Data Engineer.86', 'Data Engineer.75']","[0.69062936, 0.68916976, 0.67101955, 0.65175533, 0.6467909]",0.69062936,"['r', 'java', 'c++', 'sql', 'javascript', 'excel', 'machine learning', 'jenkins', 'version control', 'regression']",,[]
Automation Testing,Automation Testing,"['Software Engineer', 'Data Analyst.7', 'Data Analyst.14', 'Data Engineer.86', 'Data Engineer.75']","[0.69062936, 0.68916976, 0.67101955, 0.65175533, 0.6467909]",0.69062936,"['python', 'r', 'java', 'c++', 'sql', 'javascript', 'sql server', 'linux', 'shell scripting', 'agile', 'scrum', 'regression']",,[]
Automation Testing,Automation Testing,"['Software Engineer', 'Data Analyst.7', 'Data Analyst.14', 'Data Engineer.86', 'Data Engineer.75']","[0.69062936, 0.68916976, 0.67101955, 0.65175533, 0.6467909]",0.69062936,"['r', 'excel', 'jenkins', 'regression']",,[]
Automation Testing,Automation Testing,"['Software Engineer', 'Data Analyst.7', 'Data Analyst.14', 'Data Engineer.86', 'Data Engineer.75']","[0.69062936, 0.68916976, 0.67101955, 0.65175533, 0.6467909]",0.69062936,"['r', 'regression']",,[]
Automation Testing,Automation Testing,"['Data Scientist.6', 'Data Scientist.65', 'Data Scientist.352', 'Data Engineer.77', 'Data Scientist.43']","[0.6661587, 0.6390616, 0.638582, 0.6383306, 0.63026834]",0.6661587,"['r', 'excel', 'scrum']",,[]
Automation Testing,Automation Testing,"['Data Scientist.6', 'Data Scientist.65', 'Data Scientist.352', 'Data Engineer.77', 'Data Scientist.43']","[0.6661587, 0.6390616, 0.638582, 0.6383306, 0.63026834]",0.6661587,"['r', 'java', 'c++']",,[]
Automation Testing,Automation Testing,"['Data Scientist.6', 'Data Scientist.65', 'Data Scientist.352', 'Data Engineer.77', 'Data Scientist.43']","[0.6661587, 0.6390616, 0.638582, 0.6383306, 0.63026834]",0.6661587,"['r', 'java', 'c++', 'sql', 'javascript', 'excel', 'machine learning', 'jenkins', 'version control', 'regression']",,[]
Automation Testing,Automation Testing,"['Data Scientist.6', 'Data Scientist.65', 'Data Scientist.352', 'Data Engineer.77', 'Data Scientist.43']","[0.6661587, 0.6390616, 0.638582, 0.6383306, 0.63026834]",0.6661587,"['python', 'r', 'java', 'c++', 'sql', 'javascript', 'sql server', 'linux', 'shell scripting', 'agile', 'scrum', 'regression']",,[]
Automation Testing,Automation Testing,"['Data Scientist.6', 'Data Scientist.65', 'Data Scientist.352', 'Data Engineer.77', 'Data Scientist.43']","[0.6661587, 0.6390616, 0.638582, 0.6383306, 0.63026834]",0.6661587,"['r', 'excel', 'jenkins', 'regression']",,[]
Automation Testing,Automation Testing,"['Data Scientist.6', 'Data Scientist.65', 'Data Scientist.352', 'Data Engineer.77', 'Data Scientist.43']","[0.6661587, 0.6390616, 0.638582, 0.6383306, 0.63026834]",0.6661587,"['r', 'regression']",,[]
Automation Testing,Automation Testing,"['Data Engineer.75', 'Data Engineer.31', 'Data Scientist.27', 'Data Engineer.1', 'Data Scientist.263']","[0.64948016, 0.60318315, 0.59817797, 0.5977846, 0.58881366]",0.64948016,"['r', 'excel', 'scrum']",,[]
Automation Testing,Automation Testing,"['Data Engineer.75', 'Data Engineer.31', 'Data Scientist.27', 'Data Engineer.1', 'Data Scientist.263']","[0.64948016, 0.60318315, 0.59817797, 0.5977846, 0.58881366]",0.64948016,"['r', 'java', 'c++']",,[]
Automation Testing,Automation Testing,"['Data Engineer.75', 'Data Engineer.31', 'Data Scientist.27', 'Data Engineer.1', 'Data Scientist.263']","[0.64948016, 0.60318315, 0.59817797, 0.5977846, 0.58881366]",0.64948016,"['r', 'java', 'c++', 'sql', 'javascript', 'excel', 'machine learning', 'jenkins', 'version control', 'regression']",,[]
Automation Testing,Automation Testing,"['Data Engineer.75', 'Data Engineer.31', 'Data Scientist.27', 'Data Engineer.1', 'Data Scientist.263']","[0.64948016, 0.60318315, 0.59817797, 0.5977846, 0.58881366]",0.64948016,"['python', 'r', 'java', 'c++', 'sql', 'javascript', 'sql server', 'linux', 'shell scripting', 'agile', 'scrum', 'regression']",,[]
Automation Testing,Automation Testing,"['Data Engineer.75', 'Data Engineer.31', 'Data Scientist.27', 'Data Engineer.1', 'Data Scientist.263']","[0.64948016, 0.60318315, 0.59817797, 0.5977846, 0.58881366]",0.64948016,"['r', 'excel', 'jenkins', 'regression']",,[]
Automation Testing,Automation Testing,"['Data Engineer.75', 'Data Engineer.31', 'Data Scientist.27', 'Data Engineer.1', 'Data Scientist.263']","[0.64948016, 0.60318315, 0.59817797, 0.5977846, 0.58881366]",0.64948016,"['r', 'regression']",,[]
Python Developer,Python Developer,"['Data Scientist.27', 'Machine Learning Engineer.5', 'Machine Learning Engineer.25', 'Data Scientist.65', 'Data Scientist.245']","[0.6746165, 0.67169106, 0.66632295, 0.6649716, 0.65674245]",0.6746165,"['python', 'r', 'java', 'sql', 'numpy', 'postgresql', 'mongodb', 'git', 'agile']",,[]
Python Developer,Python Developer,"['Data Scientist.27', 'Machine Learning Engineer.5', 'Machine Learning Engineer.25', 'Data Scientist.65', 'Data Scientist.245']","[0.6746165, 0.67169106, 0.66632295, 0.6649716, 0.65674245]",0.6746165,"['python', 'r', 'sql', 'mongodb', 'git', 'rest api', 'unit testing', 'version control', 'agile', 'scrum']",,[]
Python Developer,Python Developer,"['Data Scientist.27', 'Machine Learning Engineer.5', 'Machine Learning Engineer.25', 'Data Scientist.65', 'Data Scientist.245']","[0.6746165, 0.67169106, 0.66632295, 0.6649716, 0.65674245]",0.6746165,"['python', 'r', 'sql', 'numpy', 'excel', 'spark', 'git', 'rest api', 'unit testing']",,[]
Python Developer,Python Developer,"['Data Scientist.27', 'Machine Learning Engineer.5', 'Machine Learning Engineer.25', 'Data Scientist.65', 'Data Scientist.245']","[0.6746165, 0.67169106, 0.66632295, 0.6649716, 0.65674245]",0.6746165,"['python', 'r', 'java', 'sql', 'numpy', 'excel']",,[]
Python Developer,Python Developer,"['Data Scientist.27', 'Data Engineer.75', 'Data Engineer.20', 'Data Scientist.64', 'Data Engineer.1']","[0.548296, 0.53728867, 0.5315189, 0.5305615, 0.52998203]",0.548296,"['python', 'r', 'java', 'sql', 'numpy', 'postgresql', 'mongodb', 'git', 'agile']",,[]
Python Developer,Python Developer,"['Data Scientist.27', 'Data Engineer.75', 'Data Engineer.20', 'Data Scientist.64', 'Data Engineer.1']","[0.548296, 0.53728867, 0.5315189, 0.5305615, 0.52998203]",0.548296,"['python', 'r', 'sql', 'mongodb', 'git', 'rest api', 'unit testing', 'version control', 'agile', 'scrum']",,[]
Python Developer,Python Developer,"['Data Scientist.27', 'Data Engineer.75', 'Data Engineer.20', 'Data Scientist.64', 'Data Engineer.1']","[0.548296, 0.53728867, 0.5315189, 0.5305615, 0.52998203]",0.548296,"['python', 'r', 'sql', 'numpy', 'excel', 'spark', 'git', 'rest api', 'unit testing']",,[]
Python Developer,Python Developer,"['Data Scientist.27', 'Data Engineer.75', 'Data Engineer.20', 'Data Scientist.64', 'Data Engineer.1']","[0.548296, 0.53728867, 0.5315189, 0.5305615, 0.52998203]",0.548296,"['python', 'r', 'java', 'sql', 'numpy', 'excel']",,[]
Python Developer,Python Developer,"['Machine Learning Engineer.5', 'Data Scientist.289', 'Data Scientist.113', 'Data Scientist.246', 'Data Scientist.245']","[0.5691125, 0.5396254, 0.5291598, 0.52430904, 0.52095777]",0.5691125,"['python', 'r', 'java', 'sql', 'numpy', 'postgresql', 'mongodb', 'git', 'agile']",,[]
Python Developer,Python Developer,"['Machine Learning Engineer.5', 'Data Scientist.289', 'Data Scientist.113', 'Data Scientist.246', 'Data Scientist.245']","[0.5691125, 0.5396254, 0.5291598, 0.52430904, 0.52095777]",0.5691125,"['python', 'r', 'sql', 'mongodb', 'git', 'rest api', 'unit testing', 'version control', 'agile', 'scrum']",,[]
Python Developer,Python Developer,"['Machine Learning Engineer.5', 'Data Scientist.289', 'Data Scientist.113', 'Data Scientist.246', 'Data Scientist.245']","[0.5691125, 0.5396254, 0.5291598, 0.52430904, 0.52095777]",0.5691125,"['python', 'r', 'sql', 'numpy', 'excel', 'spark', 'git', 'rest api', 'unit testing']",,[]
Python Developer,Python Developer,"['Machine Learning Engineer.5', 'Data Scientist.289', 'Data Scientist.113', 'Data Scientist.246', 'Data Scientist.245']","[0.5691125, 0.5396254, 0.5291598, 0.52430904, 0.52095777]",0.5691125,"['python', 'r', 'java', 'sql', 'numpy', 'excel']",,[]
Python Developer,Python Developer,"['Data Engineer.75', 'Data Analyst.2', 'Data Engineer.70', 'Data Analyst.13', 'Data Engineer.2']","[0.60105664, 0.5758201, 0.53343296, 0.5257059, 0.5237171]",0.60105664,"['python', 'r', 'java', 'sql', 'numpy', 'postgresql', 'mongodb', 'git', 'agile']",,[]
Python Developer,Python Developer,"['Data Engineer.75', 'Data Analyst.2', 'Data Engineer.70', 'Data Analyst.13', 'Data Engineer.2']","[0.60105664, 0.5758201, 0.53343296, 0.5257059, 0.5237171]",0.60105664,"['python', 'r', 'sql', 'mongodb', 'git', 'rest api', 'unit testing', 'version control', 'agile', 'scrum']",,[]
Python Developer,Python Developer,"['Data Engineer.75', 'Data Analyst.2', 'Data Engineer.70', 'Data Analyst.13', 'Data Engineer.2']","[0.60105664, 0.5758201, 0.53343296, 0.5257059, 0.5237171]",0.60105664,"['python', 'r', 'sql', 'numpy', 'excel', 'spark', 'git', 'rest api', 'unit testing']",,[]
Python Developer,Python Developer,"['Data Engineer.75', 'Data Analyst.2', 'Data Engineer.70', 'Data Analyst.13', 'Data Engineer.2']","[0.60105664, 0.5758201, 0.53343296, 0.5257059, 0.5237171]",0.60105664,"['python', 'r', 'java', 'sql', 'numpy', 'excel']",,[]
DevOps Engineer,DevOps Engineer,"['Data Engineer.6', 'Data Engineer.25', 'Data Engineer.58', 'Data Engineer.87', 'Data Engineer.13']","[0.6840025, 0.6643784, 0.64107966, 0.62564695, 0.62354976]",0.6840025,"['python', 'r', 'sql', 'sql server', 'aws', 'azure', 'linux', 'shell scripting']",,[]
DevOps Engineer,DevOps Engineer,"['Data Engineer.6', 'Data Engineer.25', 'Data Engineer.58', 'Data Engineer.87', 'Data Engineer.13']","[0.6840025, 0.6643784, 0.64107966, 0.62564695, 0.62354976]",0.6840025,"['python', 'r', 'java', 'c++', 'sql', 'javascript', 'aws']",,[]
DevOps Engineer,DevOps Engineer,"['Data Engineer.6', 'Data Engineer.25', 'Data Engineer.58', 'Data Engineer.87', 'Data Engineer.13']","[0.6840025, 0.6643784, 0.64107966, 0.62564695, 0.62354976]",0.6840025,"['r', 'java', 'git', 'jenkins', 'ci cd', 'linux', 'shell scripting', 'version control']",,[]
DevOps Engineer,DevOps Engineer,"['Data Engineer.6', 'Data Engineer.25', 'Data Engineer.58', 'Data Engineer.87', 'Data Engineer.13']","[0.6840025, 0.6643784, 0.64107966, 0.62564695, 0.62354976]",0.6840025,"['r', 'java', 'c++', 'c#', 'scala', 'sql', 'javascript', 'excel', 'tableau', 'machine learning', 'sql server', 'aws', 'azure', 'git']",,[]
DevOps Engineer,DevOps Engineer,"['Data Engineer.6', 'Data Engineer.25', 'Data Engineer.58', 'Data Engineer.87', 'Data Engineer.13']","[0.6840025, 0.6643784, 0.64107966, 0.62564695, 0.62354976]",0.6840025,"['python', 'r', 'sql', 'sql server', 'git', 'agile', 'scrum', 'regression']",,[]
DevOps Engineer,DevOps Engineer,"['Data Engineer.6', 'Data Engineer.25', 'Data Engineer.58', 'Data Engineer.87', 'Data Engineer.13']","[0.6840025, 0.6643784, 0.64107966, 0.62564695, 0.62354976]",0.6840025,"['python', 'r', 'java', 'sql', 'javascript', 'aws', 'git', 'agile', 'scrum']",,[]
DevOps Engineer,DevOps Engineer,"['Data Engineer.6', 'Data Engineer.25', 'Data Engineer.58', 'Data Engineer.87', 'Data Engineer.13']","[0.6840025, 0.6643784, 0.64107966, 0.62564695, 0.62354976]",0.6840025,"['r', 'sql', 'git', 'jenkins', 'ci cd', 'regression']",,[]
DevOps Engineer,DevOps Engineer,"['Data Engineer.2', 'Data Analyst.5', 'Data Scientist.263', 'Data Engineer.75', 'Data Scientist.353']","[0.6251279, 0.6037498, 0.5757359, 0.56756294, 0.5562329]",0.6251279,"['python', 'r', 'sql', 'sql server', 'aws', 'azure', 'linux', 'shell scripting']",,[]
DevOps Engineer,DevOps Engineer,"['Data Engineer.2', 'Data Analyst.5', 'Data Scientist.263', 'Data Engineer.75', 'Data Scientist.353']","[0.6251279, 0.6037498, 0.5757359, 0.56756294, 0.5562329]",0.6251279,"['python', 'r', 'java', 'c++', 'sql', 'javascript', 'aws']",,[]
DevOps Engineer,DevOps Engineer,"['Data Engineer.2', 'Data Analyst.5', 'Data Scientist.263', 'Data Engineer.75', 'Data Scientist.353']","[0.6251279, 0.6037498, 0.5757359, 0.56756294, 0.5562329]",0.6251279,"['r', 'java', 'git', 'jenkins', 'ci cd', 'linux', 'shell scripting', 'version control']",,[]
DevOps Engineer,DevOps Engineer,"['Data Engineer.2', 'Data Analyst.5', 'Data Scientist.263', 'Data Engineer.75', 'Data Scientist.353']","[0.6251279, 0.6037498, 0.5757359, 0.56756294, 0.5562329]",0.6251279,"['r', 'java', 'c++', 'c#', 'scala', 'sql', 'javascript', 'excel', 'tableau', 'machine learning', 'sql server', 'aws', 'azure', 'git']",,[]
DevOps Engineer,DevOps Engineer,"['Data Engineer.2', 'Data Analyst.5', 'Data Scientist.263', 'Data Engineer.75', 'Data Scientist.353']","[0.6251279, 0.6037498, 0.5757359, 0.56756294, 0.5562329]",0.6251279,"['python', 'r', 'sql', 'sql server', 'git', 'agile', 'scrum', 'regression']",,[]
DevOps Engineer,DevOps Engineer,"['Data Engineer.2', 'Data Analyst.5', 'Data Scientist.263', 'Data Engineer.75', 'Data Scientist.353']","[0.6251279, 0.6037498, 0.5757359, 0.56756294, 0.5562329]",0.6251279,"['python', 'r', 'java', 'sql', 'javascript', 'aws', 'git', 'agile', 'scrum']",,[]
DevOps Engineer,DevOps Engineer,"['Data Engineer.2', 'Data Analyst.5', 'Data Scientist.263', 'Data Engineer.75', 'Data Scientist.353']","[0.6251279, 0.6037498, 0.5757359, 0.56756294, 0.5562329]",0.6251279,"['r', 'sql', 'git', 'jenkins', 'ci cd', 'regression']",,[]
DevOps Engineer,DevOps Engineer,"['Data Analyst.14', 'Data Engineer.13', 'Data Engineer.31', 'Data Engineer.6', 'Data Engineer.4']","[0.6314167, 0.6278995, 0.6227812, 0.6195476, 0.61794]",0.6314167,"['python', 'r', 'sql', 'sql server', 'aws', 'azure', 'linux', 'shell scripting']",,[]
DevOps Engineer,DevOps Engineer,"['Data Analyst.14', 'Data Engineer.13', 'Data Engineer.31', 'Data Engineer.6', 'Data Engineer.4']","[0.6314167, 0.6278995, 0.6227812, 0.6195476, 0.61794]",0.6314167,"['python', 'r', 'java', 'c++', 'sql', 'javascript', 'aws']",,[]
DevOps Engineer,DevOps Engineer,"['Data Analyst.14', 'Data Engineer.13', 'Data Engineer.31', 'Data Engineer.6', 'Data Engineer.4']","[0.6314167, 0.6278995, 0.6227812, 0.6195476, 0.61794]",0.6314167,"['r', 'java', 'git', 'jenkins', 'ci cd', 'linux', 'shell scripting', 'version control']",,[]
DevOps Engineer,DevOps Engineer,"['Data Analyst.14', 'Data Engineer.13', 'Data Engineer.31', 'Data Engineer.6', 'Data Engineer.4']","[0.6314167, 0.6278995, 0.6227812, 0.6195476, 0.61794]",0.6314167,"['r', 'java', 'c++', 'c#', 'scala', 'sql', 'javascript', 'excel', 'tableau', 'machine learning', 'sql server', 'aws', 'azure', 'git']",,[]
DevOps Engineer,DevOps Engineer,"['Data Analyst.14', 'Data Engineer.13', 'Data Engineer.31', 'Data Engineer.6', 'Data Engineer.4']","[0.6314167, 0.6278995, 0.6227812, 0.6195476, 0.61794]",0.6314167,"['python', 'r', 'sql', 'sql server', 'git', 'agile', 'scrum', 'regression']",,[]
DevOps Engineer,DevOps Engineer,"['Data Analyst.14', 'Data Engineer.13', 'Data Engineer.31', 'Data Engineer.6', 'Data Engineer.4']","[0.6314167, 0.6278995, 0.6227812, 0.6195476, 0.61794]",0.6314167,"['python', 'r', 'java', 'sql', 'javascript', 'aws', 'git', 'agile', 'scrum']",,[]
DevOps Engineer,DevOps Engineer,"['Data Analyst.14', 'Data Engineer.13', 'Data Engineer.31', 'Data Engineer.6', 'Data Engineer.4']","[0.6314167, 0.6278995, 0.6227812, 0.6195476, 0.61794]",0.6314167,"['r', 'sql', 'git', 'jenkins', 'ci cd', 'regression']",,[]
DevOps Engineer,DevOps Engineer,"['Data Engineer.36', 'Data Engineer.6', 'Data Engineer.69', 'Data Scientist.27', 'Machine Learning Engineer.25']","[0.77645844, 0.77328, 0.7704051, 0.7680796, 0.7606814]",0.77645844,"['python', 'r', 'sql', 'sql server', 'aws', 'azure', 'linux', 'shell scripting']",,[]
DevOps Engineer,DevOps Engineer,"['Data Engineer.36', 'Data Engineer.6', 'Data Engineer.69', 'Data Scientist.27', 'Machine Learning Engineer.25']","[0.77645844, 0.77328, 0.7704051, 0.7680796, 0.7606814]",0.77645844,"['python', 'r', 'java', 'c++', 'sql', 'javascript', 'aws']",,[]
DevOps Engineer,DevOps Engineer,"['Data Engineer.36', 'Data Engineer.6', 'Data Engineer.69', 'Data Scientist.27', 'Machine Learning Engineer.25']","[0.77645844, 0.77328, 0.7704051, 0.7680796, 0.7606814]",0.77645844,"['r', 'java', 'git', 'jenkins', 'ci cd', 'linux', 'shell scripting', 'version control']",,[]
DevOps Engineer,DevOps Engineer,"['Data Engineer.36', 'Data Engineer.6', 'Data Engineer.69', 'Data Scientist.27', 'Machine Learning Engineer.25']","[0.77645844, 0.77328, 0.7704051, 0.7680796, 0.7606814]",0.77645844,"['r', 'java', 'c++', 'c#', 'scala', 'sql', 'javascript', 'excel', 'tableau', 'machine learning', 'sql server', 'aws', 'azure', 'git']",,[]
DevOps Engineer,DevOps Engineer,"['Data Engineer.36', 'Data Engineer.6', 'Data Engineer.69', 'Data Scientist.27', 'Machine Learning Engineer.25']","[0.77645844, 0.77328, 0.7704051, 0.7680796, 0.7606814]",0.77645844,"['python', 'r', 'sql', 'sql server', 'git', 'agile', 'scrum', 'regression']",,[]
DevOps Engineer,DevOps Engineer,"['Data Engineer.36', 'Data Engineer.6', 'Data Engineer.69', 'Data Scientist.27', 'Machine Learning Engineer.25']","[0.77645844, 0.77328, 0.7704051, 0.7680796, 0.7606814]",0.77645844,"['python', 'r', 'java', 'sql', 'javascript', 'aws', 'git', 'agile', 'scrum']",,[]
DevOps Engineer,DevOps Engineer,"['Data Engineer.36', 'Data Engineer.6', 'Data Engineer.69', 'Data Scientist.27', 'Machine Learning Engineer.25']","[0.77645844, 0.77328, 0.7704051, 0.7680796, 0.7606814]",0.77645844,"['r', 'sql', 'git', 'jenkins', 'ci cd', 'regression']",,[]
DevOps Engineer,DevOps Engineer,"['Data Analyst.34', 'Data Analyst.14', 'Data Engineer.20', 'Data Analyst.7', 'Data Engineer.31']","[0.68221664, 0.64939994, 0.6458539, 0.6400379, 0.6346276]",0.68221664,"['python', 'r', 'sql', 'sql server', 'aws', 'azure', 'linux', 'shell scripting']",,[]
DevOps Engineer,DevOps Engineer,"['Data Analyst.34', 'Data Analyst.14', 'Data Engineer.20', 'Data Analyst.7', 'Data Engineer.31']","[0.68221664, 0.64939994, 0.6458539, 0.6400379, 0.6346276]",0.68221664,"['python', 'r', 'java', 'c++', 'sql', 'javascript', 'aws']",,[]
DevOps Engineer,DevOps Engineer,"['Data Analyst.34', 'Data Analyst.14', 'Data Engineer.20', 'Data Analyst.7', 'Data Engineer.31']","[0.68221664, 0.64939994, 0.6458539, 0.6400379, 0.6346276]",0.68221664,"['r', 'java', 'git', 'jenkins', 'ci cd', 'linux', 'shell scripting', 'version control']",,[]
DevOps Engineer,DevOps Engineer,"['Data Analyst.34', 'Data Analyst.14', 'Data Engineer.20', 'Data Analyst.7', 'Data Engineer.31']","[0.68221664, 0.64939994, 0.6458539, 0.6400379, 0.6346276]",0.68221664,"['r', 'java', 'c++', 'c#', 'scala', 'sql', 'javascript', 'excel', 'tableau', 'machine learning', 'sql server', 'aws', 'azure', 'git']",,[]
DevOps Engineer,DevOps Engineer,"['Data Analyst.34', 'Data Analyst.14', 'Data Engineer.20', 'Data Analyst.7', 'Data Engineer.31']","[0.68221664, 0.64939994, 0.6458539, 0.6400379, 0.6346276]",0.68221664,"['python', 'r', 'sql', 'sql server', 'git', 'agile', 'scrum', 'regression']",,[]
DevOps Engineer,DevOps Engineer,"['Data Analyst.34', 'Data Analyst.14', 'Data Engineer.20', 'Data Analyst.7', 'Data Engineer.31']","[0.68221664, 0.64939994, 0.6458539, 0.6400379, 0.6346276]",0.68221664,"['python', 'r', 'java', 'sql', 'javascript', 'aws', 'git', 'agile', 'scrum']",,[]
DevOps Engineer,DevOps Engineer,"['Data Analyst.34', 'Data Analyst.14', 'Data Engineer.20', 'Data Analyst.7', 'Data Engineer.31']","[0.68221664, 0.64939994, 0.6458539, 0.6400379, 0.6346276]",0.68221664,"['r', 'sql', 'git', 'jenkins', 'ci cd', 'regression']",,[]
DevOps Engineer,DevOps Engineer,"['Data Analyst.14', 'Software Engineer', 'Data Analyst.7', 'Data Scientist.338', 'Data Engineer.20']","[0.73102033, 0.7220218, 0.71503943, 0.7048024, 0.69845706]",0.73102033,"['python', 'r', 'sql', 'sql server', 'aws', 'azure', 'linux', 'shell scripting']",,[]
DevOps Engineer,DevOps Engineer,"['Data Analyst.14', 'Software Engineer', 'Data Analyst.7', 'Data Scientist.338', 'Data Engineer.20']","[0.73102033, 0.7220218, 0.71503943, 0.7048024, 0.69845706]",0.73102033,"['python', 'r', 'java', 'c++', 'sql', 'javascript', 'aws']",,[]
DevOps Engineer,DevOps Engineer,"['Data Analyst.14', 'Software Engineer', 'Data Analyst.7', 'Data Scientist.338', 'Data Engineer.20']","[0.73102033, 0.7220218, 0.71503943, 0.7048024, 0.69845706]",0.73102033,"['r', 'java', 'git', 'jenkins', 'ci cd', 'linux', 'shell scripting', 'version control']",,[]
DevOps Engineer,DevOps Engineer,"['Data Analyst.14', 'Software Engineer', 'Data Analyst.7', 'Data Scientist.338', 'Data Engineer.20']","[0.73102033, 0.7220218, 0.71503943, 0.7048024, 0.69845706]",0.73102033,"['r', 'java', 'c++', 'c#', 'scala', 'sql', 'javascript', 'excel', 'tableau', 'machine learning', 'sql server', 'aws', 'azure', 'git']",,[]
DevOps Engineer,DevOps Engineer,"['Data Analyst.14', 'Software Engineer', 'Data Analyst.7', 'Data Scientist.338', 'Data Engineer.20']","[0.73102033, 0.7220218, 0.71503943, 0.7048024, 0.69845706]",0.73102033,"['python', 'r', 'sql', 'sql server', 'git', 'agile', 'scrum', 'regression']",,[]
DevOps Engineer,DevOps Engineer,"['Data Analyst.14', 'Software Engineer', 'Data Analyst.7', 'Data Scientist.338', 'Data Engineer.20']","[0.73102033, 0.7220218, 0.71503943, 0.7048024, 0.69845706]",0.73102033,"['python', 'r', 'java', 'sql', 'javascript', 'aws', 'git', 'agile', 'scrum']",,[]
DevOps Engineer,DevOps Engineer,"['Data Analyst.14', 'Software Engineer', 'Data Analyst.7', 'Data Scientist.338', 'Data Engineer.20']","[0.73102033, 0.7220218, 0.71503943, 0.7048024, 0.69845706]",0.73102033,"['r', 'sql', 'git', 'jenkins', 'ci cd', 'regression']",,[]
DevOps Engineer,DevOps Engineer,"['Data Scientist.27', 'Data Engineer.17', 'Data Engineer.36', 'Data Engineer.8', 'Data Engineer.20']","[0.66581583, 0.6599894, 0.6557711, 0.64999735, 0.649714]",0.66581583,"['python', 'r', 'sql', 'sql server', 'aws', 'azure', 'linux', 'shell scripting']",,[]
DevOps Engineer,DevOps Engineer,"['Data Scientist.27', 'Data Engineer.17', 'Data Engineer.36', 'Data Engineer.8', 'Data Engineer.20']","[0.66581583, 0.6599894, 0.6557711, 0.64999735, 0.649714]",0.66581583,"['python', 'r', 'java', 'c++', 'sql', 'javascript', 'aws']",,[]
DevOps Engineer,DevOps Engineer,"['Data Scientist.27', 'Data Engineer.17', 'Data Engineer.36', 'Data Engineer.8', 'Data Engineer.20']","[0.66581583, 0.6599894, 0.6557711, 0.64999735, 0.649714]",0.66581583,"['r', 'java', 'git', 'jenkins', 'ci cd', 'linux', 'shell scripting', 'version control']",,[]
DevOps Engineer,DevOps Engineer,"['Data Scientist.27', 'Data Engineer.17', 'Data Engineer.36', 'Data Engineer.8', 'Data Engineer.20']","[0.66581583, 0.6599894, 0.6557711, 0.64999735, 0.649714]",0.66581583,"['r', 'java', 'c++', 'c#', 'scala', 'sql', 'javascript', 'excel', 'tableau', 'machine learning', 'sql server', 'aws', 'azure', 'git']",,[]
DevOps Engineer,DevOps Engineer,"['Data Scientist.27', 'Data Engineer.17', 'Data Engineer.36', 'Data Engineer.8', 'Data Engineer.20']","[0.66581583, 0.6599894, 0.6557711, 0.64999735, 0.649714]",0.66581583,"['python', 'r', 'sql', 'sql server', 'git', 'agile', 'scrum', 'regression']",,[]
DevOps Engineer,DevOps Engineer,"['Data Scientist.27', 'Data Engineer.17', 'Data Engineer.36', 'Data Engineer.8', 'Data Engineer.20']","[0.66581583, 0.6599894, 0.6557711, 0.64999735, 0.649714]",0.66581583,"['python', 'r', 'java', 'sql', 'javascript', 'aws', 'git', 'agile', 'scrum']",,[]
DevOps Engineer,DevOps Engineer,"['Data Scientist.27', 'Data Engineer.17', 'Data Engineer.36', 'Data Engineer.8', 'Data Engineer.20']","[0.66581583, 0.6599894, 0.6557711, 0.64999735, 0.649714]",0.66581583,"['r', 'sql', 'git', 'jenkins', 'ci cd', 'regression']",,[]
Network Security Engineer,Network Security Engineer,"['Data Scientist.47', 'Data Analyst.41', 'Data Engineer.88', 'Data Scientist.27', 'Data Engineer.23']","[0.5321281, 0.52978754, 0.51807344, 0.5054743, 0.50177705]",0.5321281,"['r', 'excel']",,[]
Network Security Engineer,Network Security Engineer,"['Data Scientist.47', 'Data Analyst.41', 'Data Engineer.88', 'Data Scientist.27', 'Data Engineer.23']","[0.5321281, 0.52978754, 0.51807344, 0.5054743, 0.50177705]",0.5321281,['r'],,[]
Network Security Engineer,Network Security Engineer,"['Data Scientist.47', 'Data Analyst.41', 'Data Engineer.88', 'Data Scientist.27', 'Data Engineer.23']","[0.5321281, 0.52978754, 0.51807344, 0.5054743, 0.50177705]",0.5321281,['r'],,[]
Network Security Engineer,Network Security Engineer,"['Data Scientist.47', 'Data Analyst.41', 'Data Engineer.88', 'Data Scientist.27', 'Data Engineer.23']","[0.5321281, 0.52978754, 0.51807344, 0.5054743, 0.50177705]",0.5321281,"['python', 'r']",,[]
